maxpool1,0.589184,0.589174,0.589418,0.589882,0.588793,0.588995,0.589332,0.588966,0.589102,0.587389,0.5871,0.586997,0.586619,0.58724,0.587911,0.587972,0.587925,0.588001,0.587871,0.58802,0.587937,0.589076,0.589827,0.589817,0.590386,0.589576,0.589791,0.590054,0.589736,0.590114,0.590604,0.590671,0.590562,0.591321,0.591354,0.591631,0.591018,0.591392,0.591883,0.592388,0.592489,0.591559,0.591779,0.591838,0.592871,0.592258,0.59266,0.591016,0.591001,0.590576,0.59078,0.590301,0.590598,0.590744,0.590887,0.590954,0.590723,0.590503,0.589092,0.589396,0.58901,0.589253,0.589511,0.589598,0.589105,0.58864,0.588768,0.587804,0.587495,0.587812,0.587725,0.587273,0.587295,0.586204,0.586369,0.585581,0.584937,0.585045,0.585789,0.585441,0.584898,0.584593,0.585651,0.585782,0.585609,0.586268,0.586192,0.58649,0.585877,0.584822,0.584515,0.584062,0.58403,0.583942,0.583812,0.583493,0.583556,0.582916,0.582796,0.58243,0.581987,0.582218,0.582347,0.582044,0.581978,0.581328,0.581204,0.581173,0.580975,0.580916,0.581425,0.580919,0.58085,0.580089,0.579759,0.580073,0.579461,0.579724,0.579729,0.579275,0.579698,
maxpool2,0.433196,0.432765,0.432179,0.43253,0.431327,0.431514,0.431296,0.430908,0.431607,0.431547,0.431177,0.431443,0.431174,0.431441,0.431177,0.431691,0.431435,0.431401,0.430391,0.430856,0.42997,0.430449,0.429789,0.430093,0.429646,0.429713,0.429475,0.429184,0.429151,0.429047,0.429148,0.429747,0.429359,0.430012,0.429255,0.429634,0.428897,0.428944,0.428647,0.429119,0.428966,0.428912,0.429181,0.430197,0.430562,0.430196,0.430315,0.429407,0.429489,0.429875,0.42978,0.42928,0.429697,0.429488,0.429419,0.429405,0.429825,0.430171,0.429473,0.429848,0.429855,0.429935,0.42957,0.429237,0.429607,0.429749,0.429225,0.428864,0.428717,0.428764,0.428863,0.427867,0.428413,0.428434,0.428316,0.428246,0.427909,0.427672,0.428229,0.427979,0.428428,0.42802,0.428103,0.428206,0.427834,0.428161,0.427362,0.427174,0.427286,0.4272,0.427173,0.427208,0.427672,0.427448,0.426772,0.426608,0.4269,0.426851,0.426239,0.426211,0.425871,0.426391,0.426365,0.42574,0.42566,0.425445,0.425311,0.425377,0.425612,0.426168,0.426331,0.425733,0.425903,0.425908,0.425818,0.425992,0.426219,0.426514,0.425929,0.425777,0.426802,
conv3,0.393757,0.393579,0.393085,0.394088,0.392878,0.393307,0.393275,0.392784,0.393074,0.393009,0.391768,0.392202,0.392125,0.392213,0.391572,0.391376,0.391305,0.390649,0.390096,0.390343,0.389833,0.389403,0.388414,0.388316,0.387561,0.388481,0.387951,0.388966,0.388958,0.38929,0.388926,0.389505,0.389353,0.389654,0.389988,0.391049,0.38978,0.390167,0.390161,0.39029,0.390201,0.390166,0.390156,0.391433,0.392552,0.391763,0.391372,0.390713,0.39082,0.390711,0.390991,0.390938,0.39105,0.390296,0.390463,0.39,0.390044,0.389569,0.38913,0.389951,0.389713,0.389751,0.388931,0.389106,0.389333,0.388913,0.389306,0.388479,0.389256,0.389024,0.388891,0.387812,0.388768,0.388876,0.389629,0.389015,0.38989,0.390003,0.389279,0.389605,0.389493,0.388837,0.389564,0.389475,0.389346,0.389216,0.389188,0.389181,0.389706,0.389205,0.389523,0.388952,0.389257,0.388644,0.38802,0.387808,0.388683,0.387659,0.387836,0.387718,0.387572,0.387359,0.38732,0.386398,0.387388,0.386469,0.386853,0.38646,0.386799,0.386698,0.387038,0.386669,0.387676,0.386825,0.387224,0.387246,0.387625,0.387064,0.387705,0.387087,0.387899,
conv4,0.422257,0.422299,0.421026,0.422228,0.421672,0.42084,0.419933,0.420319,0.421015,0.420757,0.41928,0.42094,0.421611,0.421197,0.420409,0.419972,0.420733,0.420128,0.420112,0.420969,0.42051,0.41966,0.419529,0.420055,0.420238,0.421363,0.420409,0.422377,0.42265,0.42231,0.421921,0.42309,0.423104,0.424044,0.423971,0.424964,0.423354,0.423674,0.423526,0.423212,0.424343,0.423346,0.423622,0.425159,0.426232,0.424913,0.423957,0.423618,0.423413,0.423316,0.42378,0.424498,0.423887,0.423046,0.422101,0.422378,0.422865,0.422149,0.420995,0.42212,0.421215,0.420829,0.419941,0.420372,0.420738,0.420331,0.420662,0.420097,0.42017,0.419629,0.418998,0.419216,0.419767,0.419493,0.419818,0.418943,0.420275,0.420006,0.418727,0.418807,0.418497,0.418258,0.41892,0.419117,0.418775,0.418844,0.41881,0.419696,0.420351,0.420069,0.419976,0.419495,0.419742,0.418825,0.4183,0.418605,0.419752,0.418968,0.418647,0.419438,0.418904,0.4187,0.418109,0.417926,0.419485,0.418755,0.418858,0.418942,0.419076,0.419097,0.419352,0.419112,0.42008,0.419532,0.419714,0.42061,0.420244,0.420063,0.420247,0.420202,0.420905,
maxpool5,0.210412,0.211669,0.210775,0.211068,0.211463,0.209773,0.20891,0.209562,0.210524,0.210211,0.209633,0.209903,0.210402,0.209481,0.209947,0.208262,0.209605,0.20803,0.208146,0.20872,0.20875,0.208496,0.20898,0.209726,0.209853,0.211213,0.209376,0.210191,0.210658,0.21063,0.209266,0.209115,0.20898,0.21063,0.210525,0.210623,0.209162,0.209755,0.210446,0.210584,0.212498,0.211819,0.212679,0.213107,0.214578,0.213512,0.211071,0.210013,0.209788,0.208455,0.209235,0.210378,0.210125,0.209465,0.208736,0.209994,0.210382,0.210231,0.209525,0.211298,0.211554,0.210669,0.209168,0.208894,0.208147,0.20827,0.208034,0.208333,0.208245,0.20721,0.208263,0.208349,0.208453,0.207933,0.20941,0.206959,0.209337,0.208534,0.206251,0.204941,0.203977,0.203362,0.204593,0.204695,0.203541,0.202592,0.202715,0.204628,0.204441,0.204021,0.205905,0.205403,0.20606,0.204176,0.204212,0.203634,0.205601,0.20404,0.203404,0.204697,0.203479,0.203087,0.20302,0.201875,0.204024,0.20214,0.2036,0.203187,0.203715,0.202764,0.203791,0.201674,0.20278,0.201881,0.202644,0.203448,0.204175,0.203056,0.203816,0.205414,0.206943,
fc6,0.528652,0.52922,0.532468,0.529962,0.532856,0.530741,0.532197,0.530577,0.533047,0.529609,0.528567,0.528162,0.52464,0.523888,0.527049,0.524991,0.524889,0.523582,0.522598,0.521345,0.520398,0.51791,0.518432,0.517586,0.513438,0.517097,0.514331,0.51391,0.517139,0.516468,0.516521,0.517388,0.516212,0.518289,0.517675,0.518267,0.517514,0.516582,0.519568,0.521299,0.520785,0.522034,0.523084,0.52458,0.521937,0.522181,0.523022,0.526052,0.526741,0.530353,0.531066,0.533245,0.535149,0.533386,0.533053,0.535538,0.537241,0.539383,0.538966,0.538783,0.540381,0.54084,0.539687,0.539498,0.539784,0.542789,0.540138,0.542793,0.543568,0.542178,0.543551,0.542766,0.542607,0.543506,0.54253,0.542554,0.542182,0.540276,0.541162,0.540905,0.541536,0.542258,0.539696,0.540296,0.540177,0.541079,0.537822,0.538744,0.538771,0.539918,0.543499,0.547276,0.548358,0.548491,0.547314,0.54926,0.549224,0.550791,0.549523,0.549186,0.552286,0.553431,0.554279,0.553596,0.55139,0.553698,0.554629,0.554107,0.555824,0.556665,0.556253,0.556764,0.555705,0.558423,0.557595,0.555784,0.559545,0.559259,0.55704,0.557805,0.560345,
fc7,0.679058,0.683916,0.68401,0.681142,0.685039,0.683888,0.682391,0.68062,0.683548,0.681907,0.677817,0.680173,0.674588,0.675197,0.676731,0.675458,0.674618,0.673751,0.672795,0.671163,0.668238,0.666939,0.665772,0.66571,0.658954,0.667964,0.66517,0.666694,0.66961,0.668995,0.667947,0.672525,0.672001,0.674269,0.673005,0.673768,0.670705,0.67245,0.675062,0.676306,0.674915,0.676977,0.677509,0.679982,0.675933,0.677151,0.678597,0.683222,0.684232,0.689432,0.692159,0.695184,0.695025,0.694628,0.697626,0.698678,0.699498,0.700526,0.703286,0.701401,0.70381,0.703118,0.703354,0.699792,0.699568,0.702868,0.698274,0.703599,0.703669,0.701975,0.706959,0.704883,0.705131,0.705318,0.703638,0.706085,0.704359,0.702105,0.702073,0.70174,0.702729,0.701804,0.699513,0.700761,0.700191,0.701466,0.697367,0.698125,0.696638,0.697254,0.702286,0.709086,0.709391,0.710114,0.70893,0.712707,0.712325,0.715153,0.715509,0.71502,0.720031,0.722045,0.723455,0.72254,0.717879,0.720286,0.722801,0.722455,0.724765,0.725471,0.72648,0.729277,0.723958,0.729619,0.730137,0.728516,0.733581,0.733134,0.730559,0.730301,0.728967,
fc8,0.891727,0.895735,0.896339,0.895507,0.896488,0.899189,0.90013,0.896542,0.898575,0.897162,0.894027,0.895948,0.891874,0.89357,0.895799,0.895181,0.894593,0.894107,0.893062,0.890702,0.890121,0.890973,0.890309,0.890793,0.885896,0.88983,0.889454,0.888531,0.890492,0.891471,0.890324,0.892468,0.892521,0.893047,0.893132,0.894719,0.889843,0.891002,0.894504,0.894098,0.890633,0.892113,0.891526,0.893576,0.889044,0.89197,0.894861,0.896767,0.896464,0.899617,0.900611,0.903011,0.90074,0.902673,0.905354,0.904267,0.901374,0.902392,0.903163,0.903823,0.902899,0.905029,0.90809,0.905653,0.90176,0.903901,0.902502,0.905026,0.905264,0.906106,0.910855,0.906784,0.908203,0.908687,0.910952,0.911988,0.910782,0.911872,0.914262,0.912964,0.912238,0.909711,0.911032,0.909366,0.909281,0.909889,0.90909,0.909047,0.906172,0.906703,0.91053,0.912736,0.914006,0.915785,0.916892,0.919651,0.919643,0.921803,0.923118,0.92087,0.922229,0.923903,0.924504,0.923593,0.920814,0.921025,0.923985,0.921321,0.922524,0.92481,0.926941,0.927522,0.925717,0.929413,0.929383,0.926035,0.929443,0.93014,0.929103,0.92766,0.92677,
