maxpool1,0.8733,0.874227,0.875181,0.874276,0.873371,0.876183,0.878423,0.877706,0.876966,0.878588,0.880479,0.88042,0.880392,0.883863,0.886962,0.887751,0.889458,0.893281,0.897006,0.898765,0.90102,0.906001,0.910628,0.913132,0.916807,0.921808,0.927018,0.930566,0.933459,0.938479,0.943218,0.948468,0.953542,0.959063,0.964899,0.968488,0.971558,0.976736,0.982418,0.984721,0.987248,0.992945,1.0,0.994056,0.988584,0.986189,0.98474,0.980178,0.973653,0.969345,0.965105,0.959547,0.953817,0.949622,0.945019,0.941302,0.935032,0.931287,0.926808,0.921502,0.915876,0.913162,0.910059,0.906568,0.901313,0.899109,0.896056,0.892042,0.887813,0.887389,0.886192,0.884131,0.881108,0.880436,0.879553,0.877643,0.875643,0.877069,0.877807,0.87616,0.874282,0.874682,0.874804,0.873641,0.872454,
maxpool2,0.819137,0.823838,0.82764,0.829053,0.830553,0.836069,0.840182,0.842679,0.846747,0.851049,0.855839,0.858537,0.861975,0.868502,0.872095,0.876695,0.881236,0.887565,0.892972,0.896382,0.899529,0.905468,0.909997,0.914225,0.919886,0.925468,0.931281,0.935773,0.940357,0.946956,0.952651,0.957808,0.96236,0.967679,0.973447,0.974796,0.9775,0.981882,0.986766,0.989281,0.993051,0.995974,1.0,0.997172,0.992737,0.988034,0.987155,0.982817,0.976992,0.972051,0.970212,0.964737,0.958801,0.952886,0.951064,0.947005,0.941285,0.93553,0.933294,0.926748,0.920203,0.912866,0.909231,0.904891,0.897971,0.890589,0.886243,0.880255,0.874607,0.868641,0.86562,0.862373,0.858377,0.854817,0.853503,0.84875,0.844689,0.841693,0.840879,0.838267,0.834485,0.830057,0.828448,0.824481,0.819745,
conv3,0.783515,0.787877,0.790468,0.79152,0.793646,0.798262,0.801117,0.806535,0.812099,0.818204,0.823778,0.828143,0.830356,0.838688,0.842217,0.848489,0.85293,0.86102,0.866567,0.87158,0.874712,0.881331,0.887719,0.895942,0.904228,0.911245,0.918833,0.926754,0.931416,0.940571,0.947439,0.955191,0.960723,0.966005,0.972176,0.97406,0.977409,0.981875,0.987204,0.990291,0.994012,0.99659,1.0,0.997601,0.993671,0.988138,0.987336,0.98217,0.975725,0.968878,0.966293,0.961085,0.955647,0.947614,0.944349,0.939999,0.933732,0.925433,0.921967,0.913509,0.905216,0.893251,0.886392,0.880308,0.872037,0.862164,0.855159,0.850096,0.84496,0.836734,0.829651,0.827467,0.825042,0.821204,0.819215,0.815412,0.812429,0.807957,0.80507,0.800848,0.797702,0.792137,0.789236,0.785419,0.78241,
conv4,0.783358,0.787227,0.791893,0.793727,0.794417,0.799204,0.803897,0.809992,0.814398,0.819574,0.82569,0.830357,0.831759,0.839465,0.844045,0.849653,0.85313,0.860585,0.866868,0.871867,0.873579,0.879852,0.886958,0.896075,0.904415,0.909366,0.9156,0.923835,0.927656,0.936343,0.944143,0.952541,0.958618,0.963927,0.970293,0.973129,0.97659,0.981269,0.986713,0.99035,0.994297,0.99656,1.0,0.997627,0.993158,0.986764,0.987063,0.980448,0.974463,0.966646,0.965033,0.95975,0.954233,0.945094,0.942982,0.937015,0.931123,0.92198,0.919717,0.912111,0.903126,0.889736,0.884503,0.878491,0.871167,0.861101,0.855612,0.852779,0.848223,0.839857,0.834141,0.832102,0.83038,0.825058,0.823491,0.821225,0.817952,0.810947,0.808331,0.805433,0.802842,0.79644,0.794315,0.793183,0.790879,
maxpool5,0.75187,0.760043,0.765714,0.76805,0.763427,0.778262,0.789058,0.797626,0.803976,0.814303,0.82261,0.829725,0.826951,0.842344,0.851199,0.862021,0.86628,0.874332,0.878643,0.883964,0.880244,0.887836,0.895352,0.903515,0.907615,0.909535,0.916758,0.924023,0.923872,0.928847,0.939619,0.946552,0.953789,0.955256,0.965476,0.968018,0.970963,0.975107,0.986564,0.988714,0.99365,0.993547,1.0,0.995747,0.986089,0.978298,0.987513,0.975939,0.97225,0.964644,0.971241,0.964461,0.95838,0.949815,0.957154,0.948014,0.945185,0.931307,0.937776,0.925413,0.914094,0.895379,0.904236,0.889319,0.888355,0.873896,0.872797,0.86911,0.860886,0.846596,0.846136,0.838422,0.837748,0.824145,0.825456,0.821455,0.813007,0.802006,0.806729,0.798329,0.795802,0.785526,0.78599,0.783758,0.773963,
fc6,0.842704,0.848823,0.846403,0.84748,0.840855,0.85298,0.860265,0.867231,0.869786,0.878139,0.879974,0.888069,0.88472,0.896242,0.903513,0.916625,0.918312,0.92576,0.924954,0.931959,0.928727,0.929737,0.933601,0.943683,0.946296,0.942806,0.944889,0.953356,0.953698,0.951334,0.959411,0.966109,0.972019,0.970425,0.975261,0.978276,0.981651,0.981058,0.990315,0.990699,0.995509,0.994649,1.0,0.996844,0.986834,0.980748,0.989356,0.97838,0.9774,0.971596,0.977182,0.97181,0.968522,0.962393,0.968574,0.962982,0.961608,0.950063,0.954366,0.945511,0.936968,0.920707,0.926967,0.924635,0.92344,0.91332,0.912118,0.914831,0.906955,0.896658,0.898584,0.898025,0.897098,0.888392,0.889748,0.889105,0.882739,0.873092,0.879907,0.878643,0.876347,0.86794,0.869772,0.869111,0.858342,
fc7,0.863458,0.868142,0.864538,0.865367,0.859006,0.870324,0.884025,0.888308,0.890876,0.898273,0.89814,0.90969,0.907661,0.915001,0.92176,0.936076,0.936922,0.941985,0.937631,0.94865,0.947485,0.94216,0.940413,0.954948,0.955367,0.948505,0.946435,0.957401,0.961268,0.955338,0.95952,0.971758,0.976584,0.973991,0.975846,0.981711,0.986366,0.982798,0.990337,0.990663,0.99621,0.994805,1.0,0.997588,0.98723,0.982611,0.989645,0.980177,0.980121,0.974417,0.979198,0.974793,0.974541,0.969058,0.974629,0.972105,0.970358,0.960692,0.962263,0.95761,0.951632,0.939167,0.938354,0.94481,0.944494,0.936964,0.932809,0.938034,0.934863,0.925039,0.923292,0.928465,0.926489,0.919525,0.915779,0.919578,0.919369,0.907791,0.908852,0.915521,0.914672,0.906535,0.905484,0.909465,0.904053,
fc8,0.944625,0.952746,0.953028,0.949432,0.944625,0.958,0.966596,0.965702,0.96723,0.970586,0.969998,0.974571,0.974619,0.974051,0.972808,0.981811,0.981118,0.977389,0.975506,0.982573,0.983563,0.97385,0.966904,0.980102,0.977534,0.96968,0.969567,0.978469,0.984178,0.978144,0.978788,0.990022,0.991473,0.988718,0.989774,0.994459,0.995957,0.994556,0.996568,0.996865,0.998883,0.998603,1.0,0.99949,0.993159,0.995459,0.997412,0.992143,0.99207,0.992666,0.994338,0.990405,0.989679,0.991208,0.992715,0.991159,0.990015,0.98755,0.988526,0.986985,0.984298,0.982773,0.979857,0.98457,0.984629,0.98219,0.978684,0.982766,0.982362,0.977659,0.972433,0.979437,0.978879,0.974605,0.969711,0.975116,0.977916,0.969319,0.962454,0.972609,0.972994,0.967194,0.963304,0.971623,0.972626,
